"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2011","2013","2015","2017","2019"
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2606606,"Ibimirim",3.5,4.2,4.1,5.2,4.8,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2606705,"Ibirajuba",3.5,4.3,4.4,4.7,5.1,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2606804,"Igarassu",3.7,3.5,3.9,4.2,4.6,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2606903,"Iguaracy",4.4,4.7,4.7,4.5,5.2,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607000,"Inajá",3.8,4.3,3.9,4.3,4.1,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607109,"Ingazeira",4.2,4.8,4.9,4.5,5.5,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607208,"Ipojuca",3.3,3.6,3.6,4.8,4.5,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607307,"Ipubi",3.7,4,3.9,4.4,4.8,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607406,"Itacuruba",3.4,4.1,4.4,4.6,4.4,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607505,"Itaíba",3.1,3.7,3.3,4.2,4.1,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607604,"Ilha de Itamaracá",3.9,3.7,4.2,4.5,4.8,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607653,"Itambé",3.3,3.4,3.2,4,4.3,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607703,"Itapetim",3.9,3.9,5.1,5.4,5.3,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607752,"Itapissuma",4,3.6,NA,4.1,5.1,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607802,"Itaquitinga",3,2.9,3.2,3.8,3.6,4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607901,"Jaboatão dos Guararapes",3.8,3.9,4.3,4.9,5.2,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2607950,"Jaqueira",3.4,3,3.4,4.2,4.4,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608008,"Jataúba",3.2,3.4,3.5,4,3.9,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608057,"Jatobá",4.3,4.1,4.9,5.3,4.8,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608107,"João Alfredo",3.8,3.9,4.5,4.9,4.8,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608206,"Joaquim Nabuco",3.3,3.5,4.2,4.1,4.3,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608255,"Jucati",4.1,4.3,5.1,6,5.5,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608305,"Jupi",3.7,4.5,5.9,6.5,5.6,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608404,"Jurema",3.3,3.6,4.3,4.5,4.8,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608453,"Lagoa do Carro",3.6,3.4,3.5,4.8,4.5,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608503,"Lagoa de Itaenga",3.7,4,4.4,4.8,4.5,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608602,"Lagoa do Ouro",3.6,4.3,4.2,4.5,4.5,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608701,"Lagoa dos Gatos",3.9,3.7,4,4.7,4.6,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608750,"Lagoa Grande",3.1,4.2,4.4,5.1,6.3,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608800,"Lajedo",NA,4,5,6.5,4.7,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2608909,"Limoeiro",3.9,4.2,4.7,4.9,5.4,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609006,"Macaparana",3.3,3.6,3.9,4.5,4.5,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609105,"Machados",3.5,3.4,3.3,4.7,4.7,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609154,"Manari",3.6,2.9,3.3,3.8,3.9,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609204,"Maraial",3.2,3.3,3.4,3.9,4,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609303,"Mirandiba",3.3,3.8,3.5,4.7,4,4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609402,"Moreno",3.6,3.3,3.2,4,4,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609501,"Nazaré da Mata",3.3,3.7,4.2,4.4,4.5,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609600,"Olinda",3.4,3.6,3.6,4,4.5,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609709,"Orobó",4,3.4,NA,5.9,6.3,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609808,"Orocó",3.2,3.7,4,4.1,3.8,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2609907,"Ouricuri",3.1,3.4,3.5,3.8,3.8,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610004,"Palmares",3.7,4.2,4.4,4.8,4.8,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610103,"Palmeirina",3,4.1,3.5,3.7,3.5,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610202,"Panelas",4,4.4,5,5.9,7.1,7.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610301,"Paranatama",3.6,3.3,4.2,5.5,5,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610400,"Parnamirim",3.4,3.7,4.2,4.8,4.7,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610509,"Passira",3.8,3.9,4.7,5.3,5.1,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610608,"Paudalho",3.2,3.5,3.5,3.8,4.1,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610707,"Paulista",3.5,3.9,3.9,4.1,4.7,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610806,"Pedra",3.6,3.3,3.3,3.8,4.5,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2610905,"Pesqueira",3.9,3.6,3.5,4.3,4.5,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611002,"Petrolândia",4.4,4.5,4.8,5.2,5.4,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611101,"Petrolina",3.9,4.7,5.1,5.6,5.8,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611200,"Poção",3.3,4.4,4.8,4.9,4.9,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611309,"Pombos",3.7,3.5,3.9,3.9,4.2,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611408,"Primavera",3.3,3.3,4.1,4.8,3.9,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611507,"Quipapá",3.5,3.5,3.9,4.7,4.7,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611533,"Quixaba",4.1,5.9,6.4,5.9,6,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611606,"Recife",4.1,4.1,4.3,4.6,5,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611705,"Riacho das Almas",4.2,3.9,4,4.5,4.5,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611804,"Ribeirão",3.2,3.7,4.1,4.5,4.4,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2611903,"Rio Formoso",3.4,4.7,4.5,4.1,3.9,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612000,"Sairé",3.4,4.7,3.9,4.5,5.1,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612109,"Salgadinho",3.7,3.5,5,4.6,5.2,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612208,"Salgueiro",4,4.5,4.9,4.9,5.3,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612307,"Saloá",3.6,4,3.8,4,5.6,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612406,"Sanharó",3.4,4,3.7,4,5,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612455,"Santa Cruz",3.3,3.3,4,4.6,4.9,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612471,"Santa Cruz da Baixa Verde",4.3,4.8,4.9,5.4,4.9,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612505,"Santa Cruz do Capibaribe",4.2,4.5,4.6,5,5.3,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612554,"Santa Filomena",3.1,4.4,4.1,5.2,4.7,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612604,"Santa Maria da Boa Vista",3.7,3.5,3.3,3.9,3.9,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612703,"Santa Maria do Cambucá",3.7,4.3,4.1,5,5.2,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612802,"Santa Terezinha",3.9,4.1,4.4,5,4.8,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2612901,"São Benedito do Sul",2.9,4.1,3.9,4.3,4.4,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613008,"São Bento do Una",3.6,3.8,4,4.9,5.6,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613107,"São Caitano",3.4,4.3,4.3,4.7,4.8,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613206,"São João",3.3,4.4,4.5,5.5,5.1,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613305,"São Joaquim do Monte",3.6,4.1,4.4,4.8,4.5,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613404,"São José da Coroa Grande",2.9,3.2,3.4,3.8,4.2,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613503,"São José do Belmonte",3.5,3.8,4.4,4.9,5.3,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613602,"São José do Egito",4.3,4.6,5.4,5.7,5.8,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613701,"São Lourenço da Mata",3.6,3.7,3.9,4,4.2,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613800,"São Vicente Férrer",2.9,3.3,3.4,4.1,4.4,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2613909,"Serra Talhada",3.7,4.2,4.3,4.9,5.1,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614006,"Serrita",3.7,3.5,3.8,4.4,5.1,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614105,"Sertânia",3.4,4.3,4.3,5.4,4.7,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614204,"Sirinhaém",3.2,3.3,3.4,4.1,4.4,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614303,"Moreilândia",4.2,4,4.7,4.8,4.6,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614402,"Solidão",3.3,4.1,4.8,5.7,5.7,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614501,"Surubim",3.9,3.9,4.3,4.7,5,5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614600,"Tabira",4.2,4.1,5,5.2,5.5,6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614709,"Tacaimbó",3,3.4,3.4,4,4.2,NA
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614808,"Tacaratu",3.8,4.2,4.6,4.7,5.2,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2614857,"Tamandaré",3.3,3.4,4.1,4.3,4.7,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615003,"Taquaritinga do Norte",3.5,4.1,4.6,5.4,5.4,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615102,"Terezinha",3.7,3.9,4.2,5.5,5.4,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615201,"Terra Nova",3.6,4.6,4.8,4.9,5.5,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615300,"Timbaúba",3.6,3.8,4.1,4.3,5,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615409,"Toritama",2.9,3.6,3.5,3.8,4.4,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615508,"Tracunhaém",3.2,3.4,4,4.4,4.7,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615607,"Trindade",3.7,4.3,4.4,5,5.3,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615706,"Triunfo",4,5.4,5.9,5.9,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615805,"Tupanatinga",4,3.8,6.5,6,3.9,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2615904,"Tuparetama",4.5,5.5,5.9,6.3,5.7,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2616001,"Venturosa",3.4,4.2,4.5,5,4.7,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2616100,"Verdejante",2.9,3.4,3.8,4.4,4.1,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2616183,"Vertente do Lério",3.6,4.1,3.9,4.9,5.1,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2616209,"Vertentes",3.3,3.9,4,4.2,4.4,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2616308,"Vicência",3,3.3,3.2,4,4.5,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2616407,"Vitória de Santo Antão",3.7,3.4,3.8,4.4,4.2,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pernambuco",2616506,"Xexéu",3.1,3.3,4.1,4.5,4.8,5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700102,"Água Branca",3.1,3,3.8,3.9,4.7,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700201,"Anadia",3.2,3.5,2.7,3.8,4.2,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700300,"Arapiraca",3.5,4.1,4.1,4.6,5,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700409,"Atalaia",3.2,3.3,3.6,3.9,4.2,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700508,"Barra de Santo Antônio",3.2,3.2,2.8,NA,4.2,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700607,"Barra de São Miguel",3.3,3.6,3.5,4.2,5.2,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700706,"Batalha",3.9,4,4.2,4.6,4.8,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700805,"Belém",2.6,3.5,3.7,4.1,5.8,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2700904,"Belo Monte",4.2,3.4,3.2,4.5,3.8,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701001,"Boca da Mata",3.5,3.8,3.8,4.6,5,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701100,"Branquinha",3.1,2.9,3.7,4.8,5.4,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701209,"Cacimbinhas",2.9,2.5,3,3.6,5,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701308,"Cajueiro",3.1,3.2,3.4,4.1,4.6,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701357,"Campestre",3.1,3.1,3.6,4,4.1,5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701407,"Campo Alegre",3.9,4.3,4.8,6,6.2,7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701506,"Campo Grande",3.5,2.8,3.4,3.6,4,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701605,"Canapi",3.7,3.4,4.5,4.9,4.8,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701704,"Capela",3.6,3.4,3.5,4.3,4.3,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701803,"Carneiros",3.5,3.4,3.4,4.1,4.4,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2701902,"Chã Preta",3.2,3.4,3.6,4.3,4.2,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702009,"Coité do Nóia",3.7,3.5,3.5,4.5,4.6,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702108,"Colônia Leopoldina",3,2.9,3.2,4.2,4.5,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702207,"Coqueiro Seco",3.4,3.1,3.7,4.4,4.4,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702306,"Coruripe",4.5,4.8,5.1,6.5,8.5,8.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702355,"Craíbas",3.3,3,3.5,4,4.2,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702405,"Delmiro Gouveia",3.1,3.4,3.5,3.7,4.2,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702504,"Dois Riachos",3.4,2.6,3,3.4,5,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702553,"Estrela de Alagoas",3,2.7,2.9,4.1,4.6,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702603,"Feira Grande",3.3,2.9,3.6,4.4,4.6,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702702,"Feliz Deserto",3.1,4.1,4.9,4,5.2,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702801,"Flexeiras",3.5,4.5,3.9,4.5,4.9,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2702900,"Girau do Ponciano",3.1,3.2,3.3,4,4.1,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703007,"Ibateguara",2.7,3,3.5,3.9,4.6,5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703106,"Igaci",2.8,2.7,3.1,3.9,4.6,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703205,"Igreja Nova",2.9,4.5,3.7,4.5,4.7,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703304,"Inhapi",3.1,3.6,3.7,4.2,5,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703403,"Jacaré dos Homens",3.8,2.9,3.9,3.3,4.8,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703502,"Jacuípe",3.6,3.2,3.5,4.4,5.1,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703601,"Japaratinga",3.5,3,2.9,3.9,3.1,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703700,"Jaramataia",3.1,2.8,3.8,3.6,5,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703759,"Jequiá da Praia",3.4,5.1,5.8,6.8,7.2,8.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703809,"Joaquim Gomes",2.9,3.2,3.3,3.7,4.4,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2703908,"Jundiá",3.2,3.4,3.7,4,4.8,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704005,"Junqueiro",3.8,4,4.4,5.6,6.1,7.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704104,"Lagoa da Canoa",2.9,3,3.2,3.8,4.3,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704203,"Limoeiro de Anadia",3.4,3.7,3.9,4,5.1,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704302,"Maceió",3.6,3.7,3.9,4.3,5,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704401,"Major Isidoro",3.3,2.9,3.3,4.1,4.4,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704500,"Maragogi",3.4,3,2.9,3.2,4,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704609,"Maravilha",3.2,3,NA,3.6,4.6,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704708,"Marechal Deodoro",3.4,3.2,3.6,4,4.8,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704807,"Maribondo",3.2,3.3,3.6,3.3,4.4,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2704906,"Mar Vermelho",3.7,3.7,3.6,4.7,5.5,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705002,"Mata Grande",2.5,2.9,3.5,4.1,4.9,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705101,"Matriz de Camaragibe",3.1,3.2,3.4,3.8,4.5,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705200,"Messias",4,3.9,4.4,5,5.8,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705309,"Minador do Negrão",2.9,2.7,3.2,4.1,4.3,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705408,"Monteirópolis",2.8,2.5,2.9,3.7,3.7,NA
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705507,"Murici",3.5,3.3,3.4,4.7,5.1,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705606,"Novo Lino",2.9,2.9,3.4,3.8,3.6,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705705,"Olho d'Água das Flores",3,3.5,3.6,3.9,4.4,5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705804,"Olho d'Água do Casado",3,3.5,3.4,4.1,4.2,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2705903,"Olho d'Água Grande",2.8,3.4,3,3.6,4.8,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706000,"Olivença",3.4,2.7,2.8,3.4,4,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706109,"Ouro Branco",2.9,3,3.2,4.2,4.3,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706208,"Palestina",3.4,3.3,4,4.5,5.3,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706307,"Palmeira dos Índios",3.1,3.7,3.6,4.5,5,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706406,"Pão de Açúcar",3.3,3.6,3.6,4.5,4.4,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706422,"Pariconha",3.7,3.2,4.2,4.7,5.5,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706448,"Paripueira",3.5,3.3,3.2,4,4.7,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706505,"Passo de Camaragibe",3.2,3,3.1,3.7,3.6,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706604,"Paulo Jacinto",3.2,3.7,3.5,3.9,4.7,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706703,"Penedo",3.9,3.7,3.6,4,5.1,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706802,"Piaçabuçu",3.3,2.6,3.9,4.3,5.2,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2706901,"Pilar",3.3,3.4,3.4,3.9,4.3,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707008,"Pindoba",3,3.5,4.2,4.5,6.1,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707107,"Piranhas",3.3,3.7,3.7,NA,4.6,5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707206,"Poço das Trincheiras",2.8,3,4,3.9,4.2,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707305,"Porto Calvo",3.4,3.3,3.8,4.4,4.6,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707404,"Porto de Pedras",2.9,3.1,3.1,3.6,4.5,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707503,"Porto Real do Colégio",3.3,3.2,3.3,3.8,4.5,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707602,"Quebrangulo",3,3.6,4.1,5,4.7,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707701,"Rio Largo",3.7,3.5,3.7,4.1,4.8,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707800,"Roteiro",3.2,3.2,3.3,4.1,6.3,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2707909,"Santa Luzia do Norte",3,3,3.2,4,3.8,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708006,"Santana do Ipanema",3.2,3,3.2,3.9,4.1,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708105,"Santana do Mundaú",3.1,2.8,3.3,4.4,5,7.5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708204,"São Brás",3.4,3.4,3.3,3.9,4.1,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708303,"São José da Laje",3.4,3.7,3.8,5.1,5.5,6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708402,"São José da Tapera",3.3,2.9,3.7,4.3,5.3,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708501,"São Luís do Quitunde",3.4,3,3.1,NA,4.6,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708600,"São Miguel dos Campos",4.1,3.5,4.3,4.5,5.3,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708709,"São Miguel dos Milagres",3.6,3.3,3.6,4.2,5.4,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708808,"São Sebastião",3.2,3.5,3.7,4.2,4.4,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708907,"Satuba",3.3,3.5,3.3,4,4.4,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2708956,"Senador Rui Palmeira",3.4,2.7,2.6,4.2,4.7,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2709004,"Tanque d'Arca",3,3.1,3.5,3.9,4.4,5
"Educação","TX_INEP_IDEB_AI_MUN","Alagoas",2709103,"Taquarana",3.5,3.9,4.4,5.3,5.6,5.6
