"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"3385","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510203,"Capão Bonito",15821.41,16390.89,16399.09,17709.5,18403.41,18691.3,18641.28,18389.16,17634.71,17104.81,17158.94
"3386","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510302,"Capela do Alto",15758.96,15732.1,15474.12,16367.96,16752.09,16768.97,16414.43,15953.25,15082.9,14430.01,14285.38
"3387","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510401,"Capivari",37717.52,38192.97,37808.61,38808.33,39844.43,40001.79,39299.67,38308.52,36317.8,34838.83,34575.4
"3388","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510500,"Caraguatatuba",28999.14,28914.69,28424.22,29159.25,29777.26,29744.17,29034.14,28160.26,26570.91,25373.78,25073.95
"3389","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510609,"Carapicuíba",12731.73,13209.22,13054.68,14927.92,15418.72,15568.22,15407.69,15106.45,14401.02,13888.2,13854.1
"3390","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510708,"Cardoso",20160.01,20843.24,20834.76,22078.14,22891.33,23199.33,23073.57,22711.2,21731.37,21032.39,21054.27
"3391","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510807,"Casa Branca",26038.56,26666.58,26537.22,28439.74,29406.71,29723.06,29457.18,28912.72,27591.47,26635.84,26596.4
"3392","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3510906,"Cássia dos Coqueiros",45456.47,47468.35,47676.26,53314.52,55734.03,56925.51,57238.61,56813.7,54822.06,53488.7,53975.69
"3393","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511003,"Castilho",57140.67,58213.44,57786.41,55839.42,57227.59,57357.26,56234.1,54724.59,51798.2,49613.47,49166.54
"3394","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511102,"Catanduva",31966.23,32547.62,32301.59,35376.06,36555.1,36925.53,36564.9,35865.85,34205.25,33000.71,32932.52
"3395","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511201,"Catiguá",15148.4,15369.62,15227.86,16670.72,17201.98,17351.5,17151.55,16801.09,16001.79,15418,15366.49
"3396","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511300,"Cedral",36161.12,35981.7,35337.34,39393.61,40403.26,40521.8,39764.35,38723.14,36680.43,35156.95,34862.33
"3397","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511409,"Cerqueira César",40691.97,41020.15,40526.2,43128.34,44312.41,44520.79,43782.67,42709.19,40518.05,38894.54,38625.6
"3398","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511508,"Cerquilho",44098.84,43516.72,42581.48,44185.07,44993.31,44823.17,43607.06,42184.52,39707.15,37830.47,37302.48
"3399","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511607,"Cesário Lange",26325.93,26465.54,26111.84,27086.54,27757.88,27817.22,27268.77,26534.44,25113.3,24051.74,23835.11
"3400","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511706,"Charqueada",21499.28,21546.24,21229.61,23358.76,24000.57,24113.9,23713.98,23134.32,21947.53,21067.82,20922.55
"3401","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3511904,"Clementina",35457.61,35354.09,34752.02,34842.57,35531.14,35448.72,34545.63,33466.98,31539.82,30088.06,29700.39
"3402","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512001,"Colina",49129.99,50196.96,49899.01,54856.43,56774.26,57439.74,56993.48,55991.98,53481.16,51675.19,51642.31
"3403","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512100,"Colômbia",51880.54,52994.67,52678.04,60010.72,62263.85,63150.07,62871.45,61935.48,59302.96,57442.93,57545.38
"3404","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512209,"Conchal",24709.25,25180.45,24999.82,26110.87,26900.31,27094.36,26730.58,26142.01,24861.77,23921.33,23808.99
"3405","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512308,"Conchas",19569.23,19899.21,19738.19,21223.56,21891.3,22076.64,21814.11,21359.31,20336.65,19589.32,19518.26
"3406","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512407,"Cordeirópolis",118889.86,119246.73,117535.29,124328.81,127462.39,127790.87,125323.31,121997.26,115507.65,110662.95,109697.68
"3407","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512506,"Coroados",29166.97,29204.58,28766.98,31029.33,31826.95,31934.71,31347.83,30535.37,28929.17,27730.44,27503.99
"3408","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512605,"Coronel Macedo",13347.68,13929.89,13984.96,16079.55,16845.98,17243.91,17385.97,17298.45,16729.44,16359.26,16545.87
"3409","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512704,"Corumbataí",46663.26,47458.35,47074.18,54112.55,56080.36,56819.18,56502.41,55599.6,53186.18,51461.31,51496.55
"3410","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512803,"Cosmópolis",25874.5,25397.37,24793.71,26895.64,27406.47,27320.46,26600.56,25749.28,24250.96,23117.82,22807.24
"3411","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3512902,"Cosmorama",34438.27,35953.14,36107.83,37883.51,39397.64,40039.53,39974.16,39466.19,37878.42,36766.56,36908.6
"3412","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513009,"Cotia",58900.12,60357.23,59318.81,57774.41,58812.87,58574.02,56963.74,55090.73,51841.12,49379.43,48678.73
"3413","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513108,"Cravinhos",30994.87,31552.83,31311.92,32801.91,33787.52,34025.66,33562.36,32818.29,31206.55,30020.68,29876.08
"3414","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513207,"Cristais Paulista",24566.23,24824.46,24550.52,25891.5,26608.02,26738.64,26303.22,25664.88,24355.48,23383.2,23225.78
"3415","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513306,"Cruzália",48738.59,51456.7,51967.62,57943.14,60827.48,62417.96,63139.82,62994.85,61078.6,59880.14,60721.43
"3416","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513405,"Cruzeiro",24696.43,25131.44,24934.71,27850.6,28813.44,29139.04,28897.83,28379.44,27096.49,26171.62,26145.67
"3417","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513504,"Cubatão",90220.14,90239.31,88832.77,104346.61,107611.46,108496.01,107175.01,104921.78,99878.12,96187.27,95822.17
"3418","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513603,"Cunha",9333.04,9600.97,9573.9,11183.9,11661.14,11882.7,11902.34,11782.88,11338.03,11034.26,11105.75
"3419","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513702,"Descalvado",48941.74,49984.59,49675.93,53134.82,54876.79,55403.54,54826.82,53750.07,51234.97,49406.78,49281.65
"3420","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513801,"Diadema",30500.81,31777.08,31465.21,34883.87,35985.95,36291.87,35862.29,35118.34,33439.23,32211.98,32097.87
"3421","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513850,"Dirce Reis",33665.1,34828.07,34811.39,35999.34,37243.58,37703.59,37413.72,36773.02,35136.04,33938.3,33922.69
"3422","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3513900,"Divinolândia",23450.04,24535.49,24664.21,26862.81,28045.12,28612.55,28099.02,27848.77,26827.26,26140.22,26338.37
"3423","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514007,"Dobrada",13431.99,13483.77,13295.19,14803.62,15231.54,15324.08,15094.63,14745.07,14006.57,13461.91,13385.29
"3424","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514106,"Dois Córregos",23585.03,23734.49,23429,26516.18,27340.19,27558.61,27216.08,26639.31,25354.04,24412.49,24315.12
"3425","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514205,"Dolcinópolis",18088.54,18514.14,18420.62,21488.48,22352.81,22725.75,22708.16,22426.7,21531.28,20908.74,20999.06
"3426","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514304,"Dourado",59807.13,61153.82,60805.91,69405.8,72051.36,73113.44,72838.2,71786.44,68769.71,66642.9,66791.9
"3427","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514403,"Dracena",24373.23,24777.2,24571.34,27085.62,27984.17,28263.38,27982.44,27443.28,26168.97,25244.05,25188.56
"3428","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514502,"Duartina",17897.72,18418.47,18370.99,20649.98,21469.38,21814.38,21769.94,21485.44,20613.51,20003.8,20076.42
"3429","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514601,"Dumont",27231.44,26773.13,26157.43,28851.83,29445.2,29393.14,28671.98,27794.7,26212.11,25017.89,24711.77
"3430","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514700,"Echaporã",18034.4,18994.62,19156.3,20357.82,21267.54,21708.96,21802.05,21627,20852.65,20334.05,20504.24
"3431","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514809,"Eldorado",22681.51,23336.62,23272.53,24828.15,25709.04,26020.65,25834.88,25394.04,24266.68,23457.12,23452.25
"3432","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514908,"Elias Fausto",38300.93,38879.43,38532.52,40250.78,41409.26,41653.36,41023.92,40066.83,38055.81,36569.83,36355.78
"3433","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514924,"Elisiário",19748.45,19508.64,19099.54,21852.35,22386.58,22432.79,21981.74,21379.81,20230.2,19376.33,19196.49
"3434","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3514957,"Embaúba",19991.89,20737.25,20765.45,22522.57,23422.45,23807.08,23773.3,23464.72,22523.55,21859.32,21949.52
"3435","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515004,"Embu das Artes",43410.74,44640.19,43940.72,48959.67,50308.24,50546.28,49707.99,48492.3,46006.58,44163.88,43860.23
"3436","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515103,"Embu-Guaçu",15534.01,15797.31,15669.29,16693.17,17208.11,17342.71,17122.48,16755.42,15943.63,15348.75,15284.75
"3437","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515129,"Emilianópolis",17679.69,17955.8,17795.32,20190.93,20893.8,21132.05,20970.55,20596.67,19672.01,19004.62,18994.37
"3438","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515152,"Engenheiro Coelho",41225.97,40053.66,38929.84,38108.59,38495.7,38068.9,36695.73,35249.29,32962.92,31213.66,30601.27
"3439","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515186,"Espírito Santo do Pinhal",27218.5,27915.54,27797.88,30167.48,31239.02,31619.73,31394.16,30859.13,29490.57,28507.53,28503.78
"3440","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515194,"Espírito Santo do Turvo",15334.9,15322.35,15074,16925.64,17392.52,17477.7,17191.79,16773.36,15917.57,15280.28,15178.44
"3441","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515202,"Estrela d'Oeste",88001.47,89439.48,88689.46,105143.77,109204.16,110867.94,110502.61,108954.77,104433.59,101248.13,101518.9
"3442","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515301,"Estrela do Norte",23106.87,24184.95,24314.72,24355.58,25258.37,25611.45,25475.59,25088.22,24009.29,23248.77,23282.77
"3443","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515350,"Euclides da Cunha Paulista",9744.31,10087.3,10088.16,11517.01,12017.57,12253.82,12288.05,12173.85,11723.49,11418.32,11500.68
"3444","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515400,"Fartura",23411.58,24226.21,24225.56,25473.71,26406.41,26755.55,26599.52,26173.83,25038.63,24229.01,24248
"3445","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515509,"Fernandópolis",27654.48,28432.9,28345.91,29959.72,30992.74,31340.5,31078.08,30517.62,29136.2,28138.9,28109.45
"3446","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515608,"Fernando Prestes",33674.65,34984.23,35051.2,36208.13,37538.39,38036.82,37831.67,37232.68,35621.74,34477.52,34512.11
"3447","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515657,"Fernão",27807.38,28419.91,28258.16,29593.64,30510.51,30784.23,30433.15,29796.73,28378.76,27339.46,27240.69
"3448","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515707,"Ferraz de Vasconcelos",15569.94,15873.61,15565,17838.03,18303.6,18365.8,18030.49,17566.08,16644.55,15958.53,15830.42
"3449","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515806,"Flora Rica",17093.4,17931.35,18044.14,22488.91,23783.24,24591.33,25114.73,25259.42,24691.24,24422.04,24976.45
"3450","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3515905,"Floreal",17988.46,19031.93,19235.22,19880.23,20750.97,21177.38,21253.82,21064.93,20302.92,19786.86,19937.63
"3451","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516002,"Flórida Paulista",13668.65,13588.87,13340.22,15376.65,15799.83,15873.77,15612.38,15230.63,14449.79,13870.67,13775.66
"3452","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516101,"Florínea",71240.05,75054.13,75680.76,82223.33,86036.45,87994.34,88607.5,88068.52,85097.64,83145.27,83992.02
"3453","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516200,"Franca",25935.65,26863.54,26529.1,29651.95,30558.29,30788.63,30386.86,29727.57,28279.88,27217.55,27097.66
"3454","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516309,"Francisco Morato",8785.18,8813.64,8688.13,9520.8,9784.02,9831.29,9669.44,9433.91,8951.14,8593.38,8535.03
"3455","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516408,"Franco da Rocha",21941.68,21887.09,21519.96,23117.44,23677.02,23716.18,23231.56,22594.06,21373.6,20460.54,20265.91
"3456","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516507,"Gabriel Monteiro",25208.39,26127.8,26147.58,28035.55,29118.32,29558.46,29469.51,29063.59,27864.16,27010.94,27089.57
"3457","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516606,"Gália",17799.68,19065.79,19386.49,19744.43,20688.27,21185.35,21358.4,21254.98,20561.07,20113.67,20344.89
"3458","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516705,"Garça",24148.52,24950.4,24931.71,26995.89,28030.1,28445.92,28339.38,27932.07,26763.7,25938.92,25999.84
"3459","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516804,"Gastão Vidigal",15185.18,15302.86,15111.65,15971.94,16398.85,16465.83,16181.92,15775.99,14956.69,14350.54,14241.73
"3460","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516853,"Gavião Peixoto",180027.99,185188.76,184637.38,190833.82,197105.01,199024.74,197037.52,193198.08,184197.66,177636.23,177213.55
"3461","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3516903,"General Salgado",21509.61,22202,22175.67,24457.75,25419.17,25822.94,25760.42,25414.86,24377.12,23649.93,23729.61
"3462","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517000,"Getulina",16320.97,16699.38,16611.09,18200.32,18842,19068.52,18929.78,18602.65,17774.89,17178.95,17172.86
"3463","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517109,"Glicério",19411.18,19970.1,19917.54,21350.31,22113.41,22390.45,22244.78,21873.84,20909.61,20217.31,20221.25
"3464","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517208,"Guaiçara",15733.29,15690.85,15426.11,17435.2,17913.85,17995.98,17696.11,17261.32,16375.41,15718.87,15609.23
"3465","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517307,"Guaimbê",13339.39,14063,14186.9,13339.84,13806.66,13969.11,13861.61,13617.69,13009.86,12569.67,12562.31
"3466","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517406,"Guaíra",88986.42,90105.78,89197.3,99256.64,102463.04,103404.42,102270.34,100216.72,95487.18,92041.64,91773.43
"3467","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517505,"Guapiaçu",28383.45,28085.77,27515.45,29725.88,30367.99,30346.07,29638.15,28757.27,27145.3,25931.39,25632.6
"3468","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517604,"Guapiara",13908.7,14220.96,14140.91,17694.75,18507.09,18915.42,19024.54,18894.86,18239.7,17808.05,17979.37
"3469","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517703,"Guará",19961.47,20591.87,20560.75,21358.2,22093.67,22340.88,22154.26,21754.67,20769.1,20057.86,20036.1
"3470","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517802,"Guaraçaí",23681.32,24625.74,24681.19,27260.44,28420.75,28956.89,29003.23,28707.39,27619.51,26877.96,27048.55
"3471","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3517901,"Guaraci",36628.73,37395.22,37156.83,37915.07,39024.53,39271.96,38702.39,37815.58,35935.4,34546.23,34356.07
"3472","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518008,"Guarani d'Oeste",15237.68,15741.53,15732.1,17334.47,18015.59,18309.07,18281.01,18047.05,17310.83,16803.41,16860.68
"3473","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518107,"Guarantã",22866.93,23401.44,23277.85,26130.78,27100.34,27474.1,27338.52,26917.29,25763.75,24942.55,24977.67
"3474","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518206,"Guararapes",30295.72,31166.39,31079.76,32400.12,33491.26,33841.79,33526.08,32895.82,31383.2,30287.07,30233.85
"3475","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518305,"Guararema",34006.89,33843.06,33240.79,37337.16,38315.64,38451.02,37754.61,36786.68,34860.39,33427.66,33161.71
"3476","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518404,"Guaratinguetá",43023.01,43783.27,43441.74,47287.11,48832.53,49297.28,48777.48,47815.06,45574.19,43943.57,43828.48
"3477","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518503,"Guareí",15977.91,15460.38,15000.39,16534.34,16779.49,16664.49,16149.95,15576.4,14620.15,13892.57,13664.69
"3478","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518602,"Guariba",23950.44,24281.19,24050.08,25168.87,25884.72,26028.69,25624.63,25019.14,23755.47,22821.73,22680.97
"3479","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518701,"Guarujá",25510.93,26369.52,26017.1,29665.6,30590.36,30838.5,30458.28,29814.57,28378.32,27326.84,27220.37
"3480","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518800,"Guarulhos",39661.34,40704.57,40031.61,45806.53,47116.32,47385.11,46657.13,45560.43,43265.27,41569.35,41318.74
"3481","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518859,"Guatapará",30772.04,31815.39,31800.49,31353.89,32339.25,32611.31,32221,31549.41,30036.15,28932.58,28824.54
"3482","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3518909,"Guzolândia",11743.52,11838.29,11695.46,13017.96,13414.16,13515.95,13343.14,13052.81,12418.49,11951.21,11900.37
"3483","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519006,"Herculândia",31021.16,31287.9,30918,34914.77,36022,36337.07,35920.06,35183.16,33509.4,32286.17,32176.86
"3484","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519055,"Holambra",87671.14,85248.15,82881.06,80708.72,81529.15,80620.49,77720.71,74658.43,69816.66,66106.64,64813.37
"3485","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519071,"Hortolândia",59603.98,60067.21,58600.36,67372.78,68847.09,68813.79,67225.26,65242.38,61595.76,58852.99,58188.31
"3486","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519105,"Iacanga",40049.72,40181.85,39614.08,41435.43,42455.9,42540.85,41696.33,40568.59,38391.74,36764.38,36426.08
"3487","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519204,"Iacri",27098.86,27950.44,27903.61,32181.24,33552.91,34191.93,34259.13,33917.09,32637.77,31767.36,31973.73
"3488","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519253,"Iaras",22964.83,21495.53,20568.8,19643,19609.84,19184.3,18252.75,17363.44,16091.27,15111.17,14701.44
"3489","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519303,"Ibaté",28728.65,29064.19,28759.78,29923.47,30739.62,30876.63,30355.97,29605.78,28081.81,26951.2,26759.57
"3490","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519402,"Ibirá",20838.91,20896.95,20594.91,22662.16,23289.32,23405.12,23023.35,22464.46,21317.66,20466.96,20329.7
"3491","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519501,"Ibirarema",23980.85,23745.43,23267.01,26938.37,27643.7,27741.31,27237.64,26541.88,25149.83,24117.08,23927.45
"3492","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519600,"Ibitinga",26088.17,26319.62,26010.83,27987.03,28785.36,28947.5,28500.87,27829.18,26425.68,25388.31,25233.69
"3493","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519709,"Ibiúna",22150.97,22707.1,22606.18,23021.64,23727.03,23907.82,23598.52,23088.13,21965.3,21141.84,21050.03
"3494","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519808,"Icém",24496.6,25523.37,25608.77,24095.27,24840.19,25033.13,24719.83,24191.99,23022.49,22164.77,22073.1
"3495","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3519907,"Iepê",28769.35,29304.77,29086.39,32237.77,33343.71,33711.93,33431.41,32822.59,31334.88,30258.26,30222.76
"3496","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520004,"Igaraçu do Tietê",11411.34,11655.47,11584.32,12873.43,13332.58,13497.41,13404.02,13177.63,12595.05,12176.91,12177.1
"3497","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520103,"Igarapava",35239.15,35854.68,35571.85,38662.39,39917.98,40289.95,39855.75,39062.01,37225.7,35887.5,35787.32
"3498","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520202,"Igaratá",22396.3,22825.26,22662.71,24717.78,25541.46,25801.64,25553.47,25066.02,23908.18,23065.98,23020.44
"3499","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520301,"Iguape",24583.79,24888.6,24636.05,28198.74,29166.77,29489.75,29237.93,28706.56,27403.22,26461.32,26430.1
"3500","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520400,"Ilhabela",226591.95,224970.73,220741.65,219148.34,223058.4,222121.92,215983.98,208856.54,196518.14,187168.19,184493.91
"3501","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520426,"Ilha Comprida",68673.27,66169.43,64079.39,77098.63,78489.96,78185.85,76054.9,73566.86,69235.47,65953.85,65028.53
"3502","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520442,"Ilha Solteira",22821.97,23389.84,23283.4,25137.08,26013.16,26312.9,26104.3,25642.71,24489.27,23658.99,23641.15
"3503","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520509,"Indaiatuba",68383.01,69801.02,68480.75,67185.26,68334.51,68003.27,66067.77,63846.56,60037.67,57148.09,56301.42
"3504","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520608,"Indiana",11499.83,11982.61,12022.4,12739.82,13248.93,13466.6,13445.81,13274.01,12739.08,12365.94,12414.52
"3505","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520707,"Indiaporã",21030.41,21866.76,21920.27,23868.15,24850.86,25295.16,25297.73,25011.99,24034.14,23359.52,23480.89
"3506","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520806,"Inúbia Paulista",34227.38,34434.18,33984.56,38699.35,39915.23,40239.31,39763.51,38930.89,37064.58,35703.33,35570.56
"3507","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3520905,"Ipaussu",24958.81,25414.59,25224.47,27036.76,27895.01,28138.38,27814.46,27241.93,25945.7,24997.35,24913.92
"3508","Economia","TX_IBGE_PIB_PC_MUN","São Paulo",3521002,"Iperó",20478.2,19746.46,19130.08,20024.32,20244.9,20035.91,19332.51,18584.42,17390.8,16478.13,16164.47
