"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"119","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303304,"Novo Aripuanã",150124362.81,153861979.09,153586351.44,168688309.02,186150463.27,188696607.79,196935626.07,197407371.88,186665402.12,173957505.19,183026000
"120","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303403,"Parintins",895772270.74,918074134.11,916429500.24,1006540889.13,1110735260.23,1125927768.69,1175088904,1177903749.05,1113807832.37,1037981487.66,1092092000
"121","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303502,"Pauini",123622564.36,126700370.66,126473400.19,138909374.53,153288894.6,155385562.37,162170127.84,162558595.29,153712930.1,143248387.4,150716000
"122","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303536,"Presidente Figueiredo",364856189.5,373939941.2,373270066.87,409973254.78,452412569.38,458600616.19,478624393.54,479770905.52,453664055.95,422779296.4,444819000
"123","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303569,"Rio Preto da Eva",314825945.11,322664103.8,322086084.78,353756414.5,390376314.93,395715837.02,412993890.16,413983188.76,391456193.66,364806450.85,383824000
"124","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303601,"Santa Isabel do Rio Negro",100578877.4,103082969.63,102898307.27,113016171.63,124715297.87,126421139.29,131941037.56,132257093.28,125060291.64,116546377.03,122622000
"125","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303700,"Santo Antônio do Içá",141526657.72,145050218.66,144790376.35,159027436.49,175489523.54,177889848.95,185657014.11,186101742.78,175974971.55,163994862.89,172544000
"126","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303809,"São Gabriel da Cachoeira",257161771.96,263564277.25,263092129.4,288961655.83,318874179.33,323235703.49,337349072.57,338157169.19,319756265.24,297987744.6,313522000
"127","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303908,"São Paulo de Olivença",193054651.53,197861094.65,197506647.17,216927233.57,239382949.9,242657202.21,253252290,253858938.53,240045143.14,223703234.57,235365000
"128","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1303957,"São Sebastião do Uatumã",83298162.78,85372020.5,85219085.45,93598573.61,103287643,104700399.44,109271909.84,109533663.22,103573362.51,96522245.38,101554000
"129","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304005,"Silves",78979624.59,80945964.53,80800958.3,88746017.44,97932763.42,99272276.44,103606779.9,103854962.85,98203669.99,91518113.37,96289000
"130","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304062,"Tabatinga",378729647.22,388158803.62,387463457.69,425562264.31,469615310.72,476038654.64,496823825.2,498013932.67,470914384.38,438855248.68,461733000
"131","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304104,"Tapauá",277910440.9,284829521.66,284319279.34,312276045.4,344602011,349315437.46,364567520.2,365440816.75,345555266.54,322030389.09,338818000
"132","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304203,"Tefé",610911156.98,626120890.08,624999259.94,686454670.69,757514588.35,767875785.3,801403376,803323082.94,759610063.57,707896964.74,744800000
"133","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304237,"Tonantins",101538552.56,104066537.63,103880113.3,114094517.45,125905271.11,127627388.85,133199955.32,133519026.7,126253556.65,117658406.36,123792000
"134","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304260,"Uarini",152891836.28,156698353.8,156417645.08,171798000.29,189582061.32,192175142.83,200566043.62,201046485.85,190106492.82,177164331.67,186400000
"135","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304302,"Urucará",244479295.72,250566047.93,250117185.04,274710901.11,303148225.3,307294651.67,320711990.13,321480233.76,303986809.28,283291849.23,298060000
"136","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Amazonas",1304401,"Urucurituba",117188639.66,120106261.82,119891104.01,131679849.24,145310988.54,147298535.44,153729998.84,154098248.53,145712955.16,135793038.6,142872000
"137","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400027,"Amajari",111097353.51,118474948.27,125221093.96,136317695.56,140695467.27,147479827.29,155592368.13,159471823.21,159003178.09,159319107.87,163220000
"138","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400050,"Alto Alegre",189280703.67,201850186.95,213343846.91,232249540.82,239708113.71,251266880.84,265088519.17,271698091.45,270899643.27,271437904.62,278084000
"139","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400100,"Boa Vista",6084637059.67,6488696968.05,6858173348.84,7465917738.84,7705681793.84,8077251116.48,8521562930.27,8734034923.81,8708367926.27,8725670931.27,8939317000
"140","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400159,"Bonfim",181795483.74,193867899.2,204907035.43,223065092.23,230228711.35,241330380.04,254605433.32,260953626.07,260186753.01,260703728.49,267087000
"141","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400175,"Cantá",168692775.41,179895084.88,190138587.57,206987922.53,213635231.72,223936759.93,236255028.43,242145682.21,241434080.67,241913795.72,247837000
"142","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400209,"Caracaraí",238675531.8,254525156.45,269018210.15,292857547.49,302262514.92,316837666.2,334266209.17,342600620.17,341593808.39,342272534.81,350653000
"143","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400233,"Caroebe",110980279.96,118350100.26,125089136.92,136174045.01,140547203.45,147324414.16,155428406.07,159303773.01,158835621.74,159151218.6,163048000
"144","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400282,"Iracema",102979119.62,109817610.27,116070793.83,126356531.76,130414405.89,136703011.33,144222743.24,147818714.31,147384314.56,147677158.36,151293000
"145","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400308,"Mucajaí",204222555.8,217784276.31,230185247.81,250583360.53,258630714.48,271101932.73,286014653.62,293145986.7,292284508.89,292865260.68,300036000
"146","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400407,"Normandia",101089606.98,107802621.57,113941068.57,124038078.62,128021496.83,134194715.78,141576471.86,145106462.25,144680033.08,144967503.64,148517000
"147","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400456,"Pacaraima",116919720.63,124683958.85,131783655.15,143461805.15,148069006.22,155208919.57,163746620.77,167829389.54,167336183.76,167668670.72,171774000
"148","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400472,"Rorainópolis",361677631.74,385695404.59,407657493.87,443782500.1,458034343.68,480120839.77,506531230.89,519160803.81,517635128.77,518663638.74,531363000
"149","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400506,"São João da Baliza",105585367.42,112596930.07,119008372.36,129554426.98,133714999.84,140162760.5,147872805.59,151559785.32,151114391.56,151414646.8,155122000
"150","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400605,"São Luiz",81239514.34,86634352.26,91567445.46,99681792.89,102883021.69,107844058.98,113776323.4,116613160.08,116270465.12,116501487.57,119354000
"151","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Roraima",1400704,"Uiramutã",79317330.01,84584522.25,89400894.98,97323251.22,100448736.68,105292392.32,111084295.17,113854010.29,113519423.74,113744980.03,116530000
"152","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500107,"Abaetetuba",1074103240.23,1124999696.28,1086627460.6,1184113109.49,1236110790.9,1275529427.22,1307952062.32,1361048000.4,1348893810.36,1295560041.29,1337194000
"153","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500131,"Abel Figueiredo",64770193.99,67839334.09,65525425.1,71403970.24,74539516.05,76916524.73,78871663.01,82073435.5,81340517.83,78124403.74,80635000
"154","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500206,"Acará",748752599.54,784232293.06,757483177.95,825439990.93,861687343.76,889165900.12,911767575.08,948780517.77,940307885.85,903129152.25,932152000
"155","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500305,"Afuá",287773726.88,301409904.76,291129215.85,317247569.7,331178787.86,341739828.42,350426500.42,364651963.49,361395613.05,347106430.3,358261000
"156","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500347,"Água Azul do Norte",355761746.84,372619541.73,359909987.3,392198936.29,409421476.25,422477616.84,433216559.68,450802861.42,446777181.47,429112105.95,442902000
"157","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500404,"Alenquer",489376227,512565353.24,495082434.27,539498238.31,563189097.98,581148771.5,595920970.52,620112211.06,614574594.71,590274995.1,609244000
"158","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500503,"Almeirim",535004935,560356180.71,541243180.5,589800247.73,615700007.75,635334214.39,651483751.16,677930546.82,671876611.39,645311353.43,666049000
"159","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500602,"Altamira",2008603759.5,2103781587.05,2032024409.58,2214325359.35,2311562509.79,2385276486.4,2445907740.73,2545198662.56,2522469979.78,2422734307.22,2500591000
"160","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500701,"Anajás",164441670.65,172233750.54,166359087.56,181283819.53,189244493.4,195279356.88,200243155.59,208371968.95,206511202.46,198345977.96,204720000
"161","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500800,"Ananindeua",5606001460.89,5871642226.4,5671368359.61,6180169254.73,6451557578.51,6657292860.32,6826514340.05,7103634727.87,7040199105.85,6761837421.32,6979135000
"162","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500859,"Anapu",282104376.99,295471912.33,285393760.4,310997563.85,324654326.97,335007307.41,343522845.71,357468056.91,354275858.91,340268183.36,351203000
"163","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500909,"Augusto Corrêa",267302056.22,279968182.57,270418842.14,294679186.42,307619364.46,317429112.86,325497831.68,338711322.62,335686622.69,322413944.98,332775000
"164","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1500958,"Aurora do Pará",222816375.27,233374544.57,225414450.84,245637273.11,256423885.11,264601048.47,271326932.68,282341371.54,279820056.58,268756281.09,277393000
"165","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501006,"Aveiro",116244163.99,121752401.71,117599590.05,128149914.57,133777331.73,138043389.46,141552309.24,147298584.55,145983204.8,140211190.37,144717000
"166","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501105,"Bagre",141565867.9,148273976.31,143216549.2,156065072.48,162918321.42,168113663.23,172386938.18,179384936.4,177783024.78,170753680.65,176241000
"167","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501204,"Baião",286432296.69,300004910.8,289772144.36,315768749.95,329635029.05,340146840.31,348793020.2,362952172.62,359711001.34,345488426.27,356591000
"168","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501253,"Bannach",61419028.25,64329373.13,62135184.21,67709577.44,70682892.24,72936916.1,74790896.86,77827011.83,77132014.82,74082300.28,76463000
"169","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501303,"Barcarena",3867812357.62,4051088912.69,3912911685.62,4263954474.92,4451196508.26,4593141791.54,4709894691.98,4901091513.47,4857324653.17,4665271409.73,4815194000
"170","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501402,"Belém",24289111111.78,25440052315.46,24572326140.74,26776806742.72,27952650380.42,28844039216.92,29577224777.49,30777903717.37,30503056327.06,29296999223.42,30238484000
"171","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501451,"Belterra",126965163.29,132981416.3,128445597.97,139968960.78,146115384.94,150774893.83,154607435.25,160883679.66,159446984.69,153142627.3,158064000
"172","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501501,"Benevides",1119640377.54,1172694613.98,1132695568.42,1234314169.54,1288516318.33,1329606127.21,1363403335.93,1418750302.53,1406080829.6,1350485949.05,1393885000
"173","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501576,"Bom Jesus do Tocantins",132236100.39,138502117.12,133777995.06,145779748.31,152181340.23,157034287.83,161025936.56,167562738.18,166066399.06,159500317.35,164626000
"174","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501600,"Bonito",109430180.53,114615537.18,110706154.43,120638041.57,125935591.61,129951582.19,133254816.62,138664257.61,137425982.59,131992311.26,136234000
"175","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501709,"Bragança",896344461.05,938817805.1,906795984.84,988148240.51,1031540562.56,1064435609.34,1091492458.52,1135801281.2,1125658549.55,1081151255.74,1115895000
"176","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501725,"Brasil Novo",192819746.96,201956523.95,195068056.91,212568384.11,221902849.73,228979163.44,234799576.28,244331197.6,242149314.37,232574998.36,240049000
"177","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501758,"Brejo Grande do Araguaia",64717982.63,67784648.7,65472604.95,71346411.39,74479429.63,76854522.19,78808084.44,82007275.98,81274949.11,78061427.53,80570000
"178","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501782,"Breu Branco",466154222.81,488242972.78,471589657.69,513897831.79,536464506.81,553571953.37,567643178.28,590686489.97,585411645.98,562265117.1,580334000
"179","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501808,"Breves",597045680,625336730.68,604007330.79,658195218.27,687098390.6,709009437.56,727031722.09,756545365.91,749789398.34,720143554.97,743286000
"180","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501907,"Bujaru",400665921.88,419651504.2,405337752.4,441702205.95,461098571.38,475802655.37,487897065.38,507703106.54,503169306.08,483274548.34,498805000
"181","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1501956,"Cachoeira do Piriá",151098054.82,158257846.56,152859882.98,166573547.89,173888253.05,179433417.66,183994429.03,191463630,189753855.37,182251197.84,188108000
"182","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502004,"Cachoeira do Arari",138543232.07,145108112.67,140158668.94,152732857.68,159439779.86,164524193.61,168706227.97,175554808.81,173987100.32,167107842.84,172478000
"183","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502103,"Cametá",950668367.78,995715853.9,961753317.25,1048036012.66,1094058172.41,1128946858.39,1157643516.61,1204637722.48,1193880279.83,1146675574.27,1183525000
"184","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502152,"Canaã dos Carajás",3283316680.86,3438896868.01,3321600693.17,3619594633.73,3778541044.41,3899035854.72,3998145302.16,4160448861.71,4123295957.38,3960265396.56,4087532000
"185","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502202,"Capanema",777026253.14,813845695.68,786086507,856609437.81,894225527.25,922741701.62,946196838.63,984607427.37,975814860.33,937232220.23,967351000
"186","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502301,"Capitão Poço",364664987.74,381944663.31,368917041.45,402014048.92,419667597.61,433050479.25,444058173.28,462084587.21,457958161.19,439851002.1,453986000
"187","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502400,"Castanhal",3017944035.01,3160949521.06,3053133758.64,3327042468.29,3473142104.3,3583897973.86,3674996943.22,3824182388.01,3790032351.05,3640178664.55,3757159000
"188","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502509,"Chaves",145710646.23,152615155.25,147409656.33,160634359.84,167688258.83,173035710.32,177434098.61,184636984.85,182988172.32,175753022.41,181401000
"189","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502608,"Colares",63491417.41,66499962.6,64231737.78,69994221.12,73067860.94,75397939.65,77314477.08,80453036.06,79734588.59,76581971.16,79043000
"190","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502707,"Conceição do Araguaia",449307626.69,470598099.54,454546627.48,495325803.91,517076929.83,533566121.25,547128818.65,569339355.81,564255142.23,541945118.1,559361000
"191","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502756,"Concórdia do Pará",234833822.69,245961439.56,237572023.67,258885549.9,270253930.37,278872123.39,285960763.53,297569258.54,294911958.2,283251465.61,292354000
"192","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502764,"Cumaru do Norte",221243608.61,231727252.25,223823345.46,243903423.37,254613897.23,262733341.45,269411750.49,280348443.08,277844925.01,266859244.04,275435000
"193","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502772,"Curionópolis",690642967.94,723369132.57,698695978.5,761378759.22,794813006.2,820158990.61,841006581.5,875147001.99,867331919.07,833038574.46,859809000
"194","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502806,"Curralinho",506833294.35,530849624.93,512743053.89,558743262,583279223.89,601879556.3,617178710.36,642232902.74,636497748.1,611331331.26,630977000
"195","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502855,"Curuá",97145250.33,101748484.71,98277979.92,107094886.35,111797718.99,115362863.52,118295267.86,123097430.27,121998167.37,117174494.8,120940000
"196","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502905,"Curuçá",221885406.65,232399461.93,224472626.97,244610954.5,255352498,263495495.64,270193277.85,281161696.32,278650915.88,267633366.92,276234000
"197","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502939,"Dom Eliseu",546064906.49,571940229.71,552432113.08,601992983.72,628428160.5,648468258.28,664951648.83,691945169.91,685766083.58,658651651.26,679818000
"198","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1502954,"Eldorado do Carajás",288618747.58,302294966.83,291984089.63,318179137.59,332151263.47,342743315.54,351455495.14,365722729.96,362456817.55,348125675.94,359313000
"199","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503002,"Faro",45382913,47533385.46,45912085.23,50031040.05,52228041.39,53893554.05,55263472.29,57506877.07,56993339.33,54739885.74,56499000
"200","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503044,"Floresta do Araguaia",200518110.44,210019674.92,202856184.57,221055215.52,230762361.38,238121198.2,244173992.08,254086165.12,251817169.81,241860597.48,249633000
"201","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503077,"Garrafão do Norte",194630276.1,203852845.14,196899697.12,214564348.01,223986461.92,231129220.45,237004285.51,246625406.37,244423035.8,234758819.35,242303000
"202","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503093,"Goianésia do Pará",300068296.11,314287052.99,303567141.77,330801351.17,345327753.36,356339993.7,365397786.76,380231004.9,376835533.25,361935873.14,373567000
"203","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503101,"Gurupá",185225002.94,194001902.46,187384756.92,204195784.88,213162586.52,219960179.86,225551339.49,234707531.3,232611587.63,223414382.78,230594000
"204","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503200,"Igarapé-Açu",244557183.49,256145542.48,247408760.46,269604779.26,281443870.74,290418902.48,297801049.77,309890197.8,307122871.18,294979572.61,304459000
"205","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503309,"Igarapé-Miri",302602554.95,316941397.87,306130950.49,333595169.31,348244255.78,359349501.18,368483792.79,383442286.47,380018138,364992641.21,376722000
"206","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503408,"Inhangapi",92104846.45,96469240.94,93178804.1,101538243.29,105997068.37,109377234.55,112157490.41,116710491.5,115668264.11,111094868.91,114665000
"207","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503457,"Ipixuna do Pará",434531813.23,455122133.14,439598525.61,479036648.68,500072472.74,516019404.91,529136082.98,550616210.2,545699194.74,524122852.25,540966000
"208","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Pará",1503507,"Irituia",174398777.67,182662675.77,176432296.09,192260735.45,200703436.06,207103716.53,212368078.2,220989099.3,219015661.55,210356024.57,217116000
